route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
96,4,3260883,FIESTA DETOUR / UNIVERSITY HEIGHTS,,0,875518,166101,0,0
96,4,3260882,UNIVERSITY HEIGHTS,,0,875166,166104,0,0
96,4,3260899,UNIVERSITY HEIGHTS,,0,875513,166103,0,0
96,4,3260900,UNIVERSITY HEIGHTS,,0,875512,166104,0,0
96,4,3260901,UNIVERSITY HEIGHTS,,0,875514,166103,0,0
96,4,3260911,UNIVERSITY HEIGHTS,,0,875396,166104,0,0
96,4,3260902,UNIVERSITY HEIGHTS,,0,875516,166104,0,0
96,4,3260903,UNIVERSITY HEIGHTS,,0,875519,166103,0,0
96,4,3260934,DOWNTOWN,,1,875517,166107,0,0
96,4,3260935,DOWNTOWN,,1,875396,166107,0,0
96,4,3260943,DOWNTOWN,,1,875516,166107,0,0
96,4,3260942,DOWNTOWN,,1,875513,166107,0,0
96,4,3260941,DOWNTOWN,,1,875512,166107,0,0
96,4,3260940,DOWNTOWN,,1,875514,166107,0,0
96,4,3260939,DOWNTOWN,,1,875166,166107,0,0
96,4,3260931,DOWNTOWN,,1,875517,166105,0,0
96,4,3260930,DOWNTOWN,,1,875518,166105,0,0
96,4,3260929,DOWNTOWN,,1,875396,166105,0,0
96,4,3260928,DOWNTOWN,,1,875516,166105,0,0
96,4,3260927,DOWNTOWN,,1,875517,166105,0,0
96,4,3260926,DOWNTOWN,,1,875518,166105,0,0
96,4,3260925,DOWNTOWN,,1,875396,166105,0,0
96,4,3260922,DOWNTOWN,,1,875516,166105,0,0
96,4,3260921,DOWNTOWN,,1,875519,166105,0,0
96,4,3260914,DOWNTOWN,,1,875517,166105,0,0
96,4,3260920,DOWNTOWN,,1,875518,166105,0,0
96,4,3260919,DOWNTOWN,,1,875396,166105,0,0
96,4,3260918,DOWNTOWN,,1,875516,166105,0,0
96,4,3260917,DOWNTOWN,,1,875519,166105,0,0
96,4,3260916,DOWNTOWN,,1,875517,166105,0,0
96,4,3260915,DOWNTOWN,,1,875518,166105,0,0
96,4,3260924,DOWNTOWN,,1,875396,166105,0,0
96,4,3260923,DOWNTOWN,,1,875516,166105,0,0
96,4,3260938,DOWNTOWN,,1,875519,166107,0,0
96,4,3260937,DOWNTOWN,,1,875517,166107,0,0
96,4,3260913,DOWNTOWN,,1,875518,166107,0,0
96,4,3260933,DOWNTOWN,,1,875166,166107,0,0
96,4,3260912,DOWNTOWN,,1,875512,166107,0,0
96,4,3260932,DOWNTOWN ONLY,,1,875396,166108,0,0
96,4,3260936,DOWNTOWN,,1,875516,166106,0,0
97,4,3261202,UNIVERSITY HEIGHTS,,0,875891,166112,0,0
97,4,3261201,TALAVERA,,0,875893,166118,0,0
97,4,3261203,UNIVERSITY HEIGHTS,,0,876381,166112,0,0
97,4,3261204,TALAVERA,,0,875895,166118,0,0
97,4,3261205,UNIVERSITY HEIGHTS,,0,876380,166112,0,0
97,4,3261206,SHAVANO PARK / THE RIM,,0,875894,166119,0,0
97,4,3261190,UNIVERSITY HEIGHTS,,0,875893,166112,0,0
97,4,3261207,FIESTA DETOUR / SHAVANO / THE RIM,,0,876381,166110,0,0
97,4,3261208,FIESTA DETOUR / UNIVERSITY HEIGHTS,,0,875895,166109,0,0
97,4,3261209,FIESTA DETOUR / SHAVANO / THE RIM,,0,876380,166110,0,0
97,4,3261210,FIESTA DETOUR / UNIVERSITY HEIGHTS,,0,875894,166109,0,0
97,4,3261211,FIESTA DETOUR / SHAVANO / THE RIM,,0,875893,166110,0,0
97,4,3261212,FIESTA DETOUR / UNIVERSITY HEIGHTS,,0,876381,166109,0,0
97,4,3261213,FIESTA DETOUR / SHAVANO / THE RIM,,0,875895,166110,0,0
97,4,3261214,FIESTA DETOUR / UNIVERSITY HEIGHTS,,0,876380,166109,0,0
97,4,3261215,FIESTA DETOUR / SHAVANO / THE RIM,,0,875894,166110,0,0
97,4,3261216,FIESTA DETOUR / UNIVERSITY HEIGHTS,,0,875893,166109,0,0
97,4,3261217,FIESTA DETOUR / TALAVERA,,0,876381,166111,0,0
97,4,3261192,FIESTA DETOUR / UNIVERSITY HEIGHTS,,0,875895,166109,0,0
97,4,3261191,FIESTA DETOUR / TALAVERA,,0,876380,166111,0,0
97,4,3261200,FIESTA DETOUR / UNIVERSITY HEIGHTS,,0,875894,166109,0,0
97,4,3261218,FIESTA DETOUR / SHAVANO / THE RIM,,0,875893,166110,0,0
97,4,3261219,FIESTA DETOUR / UNIVERSITY HEIGHTS,,0,876381,166109,0,0
97,4,3261220,FIESTA DETOUR / SHAVANO / THE RIM,,0,875895,166110,0,0
97,4,3261221,FIESTA DETOUR / UNIVERSITY HEIGHTS,,0,876380,166109,0,0
97,4,3261199,SHAVANO PARK / THE RIM,,0,875891,166119,0,0
97,4,3261198,UNIVERSITY HEIGHTS,,0,875892,166117,0,0
97,4,3261197,SHAVANO PARK / THE RIM,,0,876381,166114,0,0
97,4,3261196,UNIVERSITY HEIGHTS,,0,875893,166117,0,0
97,4,3261195,SHAVANO PARK / THE RIM,,0,876380,166114,0,0
97,4,3261194,UNIVERSITY HEIGHTS,,0,875891,166112,0,0
97,4,3261193,SHAVANO PARK / THE RIM,,0,876381,166114,0,0
97,4,3261230,DOWNTOWN,,1,875891,166133,0,0
97,4,3261231,DOWNTOWN,,1,876381,166133,0,0
97,4,3261237,DOWNTOWN,,1,875894,166134,0,0
97,4,3261238,DOWNTOWN,,1,876380,166126,0,0
97,4,3261239,DOWNTOWN,,1,875891,166128,0,0
97,4,3261240,DOWNTOWN,,1,875893,166129,0,0
97,4,3261241,DOWNTOWN,,1,876381,166123,0,0
97,4,3261242,DOWNTOWN,,1,875895,166125,0,0
97,4,3261243,DOWNTOWN,,1,876380,166123,0,0
97,4,3261244,DOWNTOWN,,1,875894,166124,0,0
97,4,3261245,DOWNTOWN,,1,875893,166123,0,0
97,4,3261246,DOWNTOWN,,1,876381,166124,0,0
97,4,3261236,DOWNTOWN,,1,875895,166123,0,0
97,4,3261235,DOWNTOWN,,1,876380,166124,0,0
97,4,3261234,DOWNTOWN,,1,875894,166123,0,0
97,4,3261233,DOWNTOWN,,1,875893,166124,0,0
97,4,3261247,DOWNTOWN,,1,876381,166123,0,0
97,4,3261248,DOWNTOWN,,1,875895,166124,0,0
97,4,3261249,DOWNTOWN,,1,876380,166123,0,0
97,4,3261250,DOWNTOWN,,1,875894,166124,0,0
97,4,3261251,DOWNTOWN,,1,875893,166123,0,0
97,4,3261229,DOWNTOWN,,1,876381,166125,0,0
97,4,3261228,DOWNTOWN,,1,875895,166123,0,0
97,4,3261227,DOWNTOWN,,1,876380,166125,0,0
97,4,3261252,DOWNTOWN,,1,875894,166128,0,0
97,4,3261253,DOWNTOWN,,1,875893,166131,0,0
97,4,3261254,DOWNTOWN,,1,876381,166126,0,0
97,4,3261255,DOWNTOWN,,1,875895,166130,0,0
97,4,3261226,DOWNTOWN,,1,876380,166126,0,0
97,4,3261225,DOWNTOWN,,1,875891,166132,0,0
97,4,3261224,DOWNTOWN,,1,875892,166127,0,0
97,4,3261223,DOWNTOWN,,1,876381,166132,0,0
97,4,3261232,DOWNTOWN,,1,875893,166127,0,0
97,4,3261222,DOWNTOWN,,1,876380,166130,0,0
999,4,3261666,ENCINO COURTESY SHUTTLE - PRIVATELY OPERATED,,0,876389,166139,0,0
999,4,3261665,ENCINO COURTESY SHUTTLE - PRIVATELY OPERATED,,0,876389,166139,0,0
999,4,3261680,ENCINO COURTESY SHUTTLE - PRIVATELY OPERATED,,0,876389,166139,0,0
999,4,3261679,ENCINO COURTESY SHUTTLE - PRIVATELY OPERATED,,0,876389,166139,0,0
999,4,3261678,ENCINO COURTESY SHUTTLE - PRIVATELY OPERATED,,0,876389,166139,0,0
999,4,3261677,ENCINO COURTESY SHUTTLE - PRIVATELY OPERATED,,0,876389,166139,0,0
999,4,3261676,ENCINO COURTESY SHUTTLE - PRIVATELY OPERATED,,0,876389,166139,0,0
999,4,3261675,ENCINO COURTESY SHUTTLE - PRIVATELY OPERATED,,0,876389,166139,0,0
999,4,3261674,ENCINO COURTESY SHUTTLE - PRIVATELY OPERATED,,0,876389,166139,0,0
999,4,3261673,ENCINO COURTESY SHUTTLE - PRIVATELY OPERATED,,0,876389,166139,0,0
999,4,3261672,ENCINO COURTESY SHUTTLE - PRIVATELY OPERATED,,0,876389,166139,0,0
999,4,3261671,ENCINO COURTESY SHUTTLE - PRIVATELY OPERATED,,0,876389,166139,0,0
999,4,3261670,ENCINO COURTESY SHUTTLE - PRIVATELY OPERATED,,0,876389,166139,0,0
999,4,3261669,ENCINO COURTESY SHUTTLE - PRIVATELY OPERATED,,0,876389,166139,0,0
999,4,3261668,ENCINO COURTESY SHUTTLE - PRIVATELY OPERATED,,0,876389,166139,0,0
999,4,3261667,ENCINO COURTESY SHUTTLE - PRIVATELY OPERATED,,0,876389,166139,0,0
999,4,3261682,ENCINO COURTESY SHUTTLE - PRIVATELY OPERATED,,1,876389,166140,0,0
999,4,3261681,ENCINO COURTESY SHUTTLE - PRIVATELY OPERATED,,1,876389,166140,0,0
999,4,3261696,ENCINO COURTESY SHUTTLE - PRIVATELY OPERATED,,1,876389,166140,0,0
999,4,3261695,ENCINO COURTESY SHUTTLE - PRIVATELY OPERATED,,1,876389,166140,0,0
999,4,3261694,ENCINO COURTESY SHUTTLE - PRIVATELY OPERATED,,1,876389,166140,0,0
999,4,3261693,ENCINO COURTESY SHUTTLE - PRIVATELY OPERATED,,1,876389,166140,0,0
999,4,3261692,ENCINO COURTESY SHUTTLE - PRIVATELY OPERATED,,1,876389,166140,0,0
999,4,3261691,ENCINO COURTESY SHUTTLE - PRIVATELY OPERATED,,1,876389,166140,0,0
999,4,3261690,ENCINO COURTESY SHUTTLE - PRIVATELY OPERATED,,1,876389,166140,0,0
999,4,3261689,ENCINO COURTESY SHUTTLE - PRIVATELY OPERATED,,1,876389,166140,0,0
999,4,3261688,ENCINO COURTESY SHUTTLE - PRIVATELY OPERATED,,1,876389,166140,0,0
999,4,3261687,ENCINO COURTESY SHUTTLE - PRIVATELY OPERATED,,1,876389,166140,0,0
999,4,3261686,ENCINO COURTESY SHUTTLE - PRIVATELY OPERATED,,1,876389,166140,0,0
999,4,3261685,ENCINO COURTESY SHUTTLE - PRIVATELY OPERATED,,1,876389,166140,0,0
999,4,3261684,ENCINO COURTESY SHUTTLE - PRIVATELY OPERATED,,1,876389,166140,0,0
999,4,3261683,ENCINO COURTESY SHUTTLE - PRIVATELY OPERATED,,1,876389,166140,0,0
28,4,3262197,DOWNTOWN VIA SOUTHCROSS,,0,876427,166146,0,0
28,4,3262198,DOWNTOWN VIA RICE RD,,0,876428,166150,0,0
28,4,3262231,DOWNTOWN VIA SOUTHCROSS,,0,876437,166146,0,0
28,4,3262199,DOWNTOWN VIA RICE RD,,0,876429,166150,0,0
28,4,3262235,DOWNTOWN VIA SOUTHCROSS,,0,876438,166146,0,0
28,4,3262230,DOWNTOWN VIA RICE RD,,0,876444,166150,0,0
28,4,3262200,DOWNTOWN VIA SOUTHCROSS,,0,876430,166146,0,0
28,4,3262201,DOWNTOWN VIA RICE RD,,0,876431,166150,0,0
28,4,3262202,DOWNTOWN VIA SOUTHCROSS,,0,876432,166146,0,0
28,4,3262203,DOWNTOWN VIA RICE RD,,0,876427,166150,0,0
28,4,3262204,DOWNTOWN VIA SOUTHCROSS,,0,876433,166146,0,0
28,4,3262205,DOWNTOWN VIA RICE RD,,0,876434,166150,0,0
28,4,3262206,DOWNTOWN VIA SOUTHCROSS,,0,876435,166146,0,0
28,4,3262207,FIESTA DETOUR/DWNTWN VIA RICE RD,,0,876436,166141,0,0
28,4,3262208,FIESTA DETOUR/DWNTWN VIA SOUTHCROSS,,0,876428,166142,0,0
28,4,3262209,FIESTA DETOUR/DWNTWN VIA RICE RD,,0,876437,166141,0,0
28,4,3262210,FIESTA DETOUR/DWNTWN VIA SOUTHCROSS,,0,876429,166142,0,0
28,4,3262236,FIESTA DETOUR/DWNTWN VIA RICE RD,,0,876438,166141,0,0
28,4,3262237,FIESTA DETOUR/DWNTWN VIA SOUTHCROSS,,0,876432,166142,0,0
28,4,3262211,FIESTA DETOUR/DWNTWN VIA RICE RD,,0,876431,166141,0,0
28,4,3262212,FIESTA DETOUR/DWNTWN VIA SOUTHCROSS,,0,876434,166142,0,0
28,4,3262213,FIESTA DETOUR/DWNTWN VIA RICE RD,,0,876435,166141,0,0
28,4,3262214,FIESTA DETOUR/DWNTWN VIA SOUTHCROSS,,0,876436,166142,0,0
28,4,3262215,FIESTA DETOUR/DWNTWN VIA RICE RD,,0,876429,166141,0,0
28,4,3262216,FIESTA DETOUR/DWNTWN VIA SOUTHCROSS,,0,876438,166142,0,0
28,4,3262217,FIESTA DETOUR/DWNTWN VIA RICE RD,,0,876439,166141,0,0
28,4,3262218,FIESTA DETOUR/DWNTWN VIA SOUTHCROSS,,0,876431,166142,0,0
28,4,3262219,FIESTA DETOUR/DWNTWN VIA RICE RD,,0,876434,166141,0,0
28,4,3262220,FIESTA DETOUR/DWNTWN VIA SOUTHCROSS,,0,876440,166142,0,0
28,4,3262221,FIESTA DETOUR/DWNTWN VIA RICE RD,,0,876435,166141,0,0
28,4,3262222,FIESTA DETOUR/DWNTWN VIA SOUTHCROSS,,0,876436,166142,0,0
28,4,3262223,FIESTA DETOUR/DWNTWN VIA RICE RD,,0,876441,166141,0,0
28,4,3262234,FIESTA DETOUR/DWNTWN VIA SOUTHCROSS,,0,876429,166142,0,0
28,4,3262233,DOWNTOWN VIA RICE RD,,0,876446,166150,0,0
28,4,3262224,DOWNTOWN VIA SOUTHCROSS,,0,876442,166146,0,0
28,4,3262232,DOWNTOWN VIA RICE RD,,0,876445,166150,0,0
28,4,3262225,DOWNTOWN VIA SOUTHCROSS,,0,876439,166146,0,0
28,4,3262229,DOWNTOWN VIA RICE RD,,0,876431,166150,0,0
28,4,3262226,DOWNTOWN VIA SOUTHCROSS,,0,876440,166146,0,0
28,4,3262227,DOWNTOWN VIA RICE RD,,0,876443,166150,0,0
28,4,3262228,DOWNTOWN VIA SOUTHCROSS,,0,876429,166146,0,0
28,4,3262238,DOWNTOWN VIA RICE RD,,0,876446,166150,0,0
28,4,3262239,DOWNTOWN VIA SOUTHCROSS,,0,876439,166146,0,0
28,4,3262240,DOWNTOWN ONLY VIA RICE RD,,0,876431,166147,0,0
28,4,3262278,RIGSBY & 410 VIA RICE RD,,1,876429,166159,0,0
28,4,3262277,RIGSBY & 410 VIA SOUTHCROSS,,1,876430,166161,0,0
28,4,3262284,RIGSBY & 410 VIA RICE RD,,1,876431,166159,0,0
28,4,3262269,RIGSBY & 410 VIA SOUTHCROSS,,1,876432,166153,0,0
28,4,3262281,RIGSBY & 410 VIA RICE RD,,1,876427,166162,0,0
28,4,3262274,RIGSBY & 410 VIA SOUTHCROSS,,1,876433,166153,0,0
28,4,3262282,RIGSBY & 410 VIA RICE RD,,1,876434,166162,0,0
28,4,3262270,RIGSBY & 410 VIA SOUTHCROSS,,1,876435,166153,0,0
28,4,3262255,RIGSBY & 410 VIA RICE RD,,1,876436,166162,0,0
28,4,3262241,RIGSBY & 410 VIA SOUTHCROSS,,1,876428,166153,0,0
28,4,3262256,RIGSBY & 410 VIA RICE RD,,1,876437,166162,0,0
28,4,3262271,RIGSBY & 410 VIA SOUTHCROSS,,1,876429,166153,0,0
28,4,3262257,FIESTA DETOUR/RIGSBY & 410 VIA RICE,,1,876438,166151,0,0
28,4,3262242,FIESTA DETOUR/RIGSBY & 410 VIA SOUTHCROSS,,1,876444,166152,0,0
28,4,3262275,FIESTA DETOUR/RIGSBY & 410 VIA RICE,,1,876432,166151,0,0
28,4,3262243,FIESTA DETOUR/RIGSBY & 410 VIA SOUTHCROSS,,1,876431,166152,0,0
28,4,3262258,FIESTA DETOUR/RIGSBY & 410 VIA RICE,,1,876433,166151,0,0
28,4,3262272,FIESTA DETOUR/RIGSBY & 410 VIA SOUTHCROSS,,1,876434,166152,0,0
28,4,3262280,FIESTA DETOUR/RIGSBY & 410 VIA RICE,,1,876435,166151,0,0
28,4,3262244,FIESTA DETOUR/RIGSBY & 410 VIA SOUTHCROSS,,1,876436,166152,0,0
28,4,3262259,FIESTA DETOUR/RIGSBY & 410 VIA RICE,,1,876429,166151,0,0
28,4,3262245,FIESTA DETOUR/RIGSBY & 410 VIA SOUTHCROSS,,1,876438,166152,0,0
28,4,3262260,FIESTA DETOUR/RIGSBY & 410 VIA RICE,,1,876432,166151,0,0
28,4,3262273,FIESTA DETOUR/RIGSBY & 410 VIA SOUTHCROSS,,1,876431,166152,0,0
28,4,3262261,FIESTA DETOUR/RIGSBY & 410 VIA RICE,,1,876434,166151,0,0
28,4,3262246,FIESTA DETOUR/RIGSBY & 410 VIA SOUTHCROSS,,1,876435,166152,0,0
28,4,3262276,FIESTA DETOUR/RIGSBY & 410 VIA RICE,,1,876436,166151,0,0
28,4,3262247,FIESTA DETOUR/RIGSBY & 410 VIA SOUTHCROSS,,1,876429,166152,0,0
28,4,3262262,FIESTA DETOUR/RIGSBY & 410 VIA RICE,,1,876438,166151,0,0
28,4,3262248,FIESTA DETOUR/RIGSBY & 410 VIA SOUTHCROSS,,1,876442,166152,0,0
28,4,3262263,FIESTA DETOUR/RIGSBY & 410 VIA RICE,,1,876445,166151,0,0
28,4,3262279,FIESTA DETOUR/RIGSBY & 410 VIA SOUTHCROSS,,1,876439,166152,0,0
28,4,3262264,FIESTA DETOUR/RIGSBY & 410 VIA RICE,,1,876431,166151,0,0
28,4,3262249,FIESTA DETOUR/RIGSBY & 410 VIA SOUTHCROSS,,1,876434,166152,0,0
28,4,3262265,RIGSBY & 410 VIA RICE RD,,1,876440,166162,0,0
28,4,3262250,RIGSBY & 410 VIA SOUTHCROSS,,1,876435,166153,0,0
28,4,3262266,RIGSBY & 410 VIA RICE RD,,1,876436,166162,0,0
28,4,3262251,RIGSBY & 410 VIA SOUTHCROSS,,1,876443,166153,0,0
28,4,3262283,RIGSBY & 410 VIA RICE RD,,1,876429,166162,0,0
28,4,3262252,RIGSBY & 410 VIA SOUTHCROSS,,1,876446,166153,0,0
28,4,3262267,RIGSBY & 410 VIA RICE RD,,1,876439,166162,0,0
28,4,3262253,RIGSBY & 410 VIA SOUTHCROSS,,1,876431,166153,0,0
28,4,3262268,RIGSBY & 410 VIA RICE RD,,1,876440,166162,0,0
28,4,3262254,RIGSBY & 410 VIA SOUTHCROSS,,1,876443,166153,0,0
62,4,3262285,PORT SAN ANTONIO,,0,876427,166165,0,0
62,4,3262286,PORT SAN ANTONIO,,0,876436,166165,0,0
62,4,3262287,PORT SAN ANTONIO,,0,876437,166165,0,0
62,4,3262288,PORT SAN ANTONIO,,0,876438,166165,0,0
62,4,3262289,PORT SAN ANTONIO,,0,876430,166165,0,0
62,4,3262290,PORT SAN ANTONIO,,0,876432,166165,0,0
62,4,3262291,PORT SAN ANTONIO,,0,876433,166165,0,0
62,4,3262292,PORT SAN ANTONIO,,0,876435,166165,0,0
62,4,3262293,FIESTA DETOUR/PORT SAN ANTONIO,,0,876428,166163,0,0
62,4,3262294,FIESTA DETOUR/PORT SAN ANTONIO,,0,876429,166163,0,0
62,4,3262295,FIESTA DETOUR/PORT SAN ANTONIO,,0,876432,166163,0,0
62,4,3262296,FIESTA DETOUR/PORT SAN ANTONIO,,0,876434,166163,0,0
62,4,3262297,FIESTA DETOUR/PORT SAN ANTONIO,,0,876436,166163,0,0
62,4,3262298,FIESTA DETOUR/PORT SAN ANTONIO,,0,876438,166163,0,0
62,4,3262299,FIESTA DETOUR/PORT SAN ANTONIO,,0,876431,166163,0,0
62,4,3262300,FIESTA DETOUR/PORT SAN ANTONIO,,0,876440,166163,0,0
62,4,3262301,FIESTA DETOUR/PORT SAN ANTONIO,,0,876436,166163,0,0
62,4,3262302,FIESTA DETOUR/PORT SAN ANTONIO,,0,876429,166163,0,0
62,4,3262303,PORT SAN ANTONIO,,0,876442,166165,0,0
62,4,3262304,PORT SAN ANTONIO,,0,876439,166165,0,0
62,4,3262305,PORT SAN ANTONIO,,0,876440,166165,0,0
62,4,3262306,PORT SAN ANTONIO,,0,876429,166165,0,0
62,4,3262307,PORT SAN ANTONIO,,0,876439,166165,0,0
62,4,3262308,DOWNTOWN,,1,876430,166169,0,0
62,4,3262309,DOWNTOWN,,1,876427,166169,0,0
62,4,3262310,DOWNTOWN,,1,876434,166169,0,0
62,4,3262311,DOWNTOWN,,1,876436,166169,0,0
62,4,3262312,DOWNTOWN,,1,876437,166169,0,0
62,4,3262313,FIESTA DETOUR/DOWNTOWN,,1,876438,166167,0,0
62,4,3262314,FIESTA DETOUR/DOWNTOWN,,1,876432,166167,0,0
62,4,3262315,FIESTA DETOUR/DOWNTOWN,,1,876433,166167,0,0
62,4,3262316,FIESTA DETOUR/DOWNTOWN,,1,876435,166167,0,0
62,4,3262317,FIESTA DETOUR/DOWNTOWN,,1,876429,166167,0,0
62,4,3262318,FIESTA DETOUR/DOWNTOWN,,1,876432,166167,0,0
62,4,3262319,FIESTA DETOUR/DOWNTOWN,,1,876434,166167,0,0
62,4,3262320,FIESTA DETOUR/DOWNTOWN,,1,876436,166167,0,0
62,4,3262321,FIESTA DETOUR/DOWNTOWN,,1,876438,166167,0,0
62,4,3262322,FIESTA DETOUR/DOWNTOWN,,1,876445,166167,0,0
62,4,3262323,FIESTA DETOUR/DOWNTOWN,,1,876431,166167,0,0
62,4,3262324,DOWNTOWN,,1,876440,166169,0,0
62,4,3262325,DOWNTOWN,,1,876436,166169,0,0
62,4,3262326,DOWNTOWN,,1,876429,166169,0,0
62,4,3262327,DOWNTOWN,,1,876439,166169,0,0
62,4,3262328,DOWNTOWN,,1,876440,166169,0,0
89,4,3262329,INGRAM TRANSIT CENTER,,0,876428,166171,0,0
89,4,3262345,INGRAM TRANSIT CENTER,,0,876429,166171,0,0
89,4,3262330,INGRAM TRANSIT CENTER,,0,876444,166171,0,0
89,4,3262331,INGRAM TRANSIT CENTER,,0,876431,166171,0,0
89,4,3262332,INGRAM TRANSIT CENTER,,0,876427,166171,0,0
89,4,3262333,INGRAM TRANSIT CENTER,,0,876434,166171,0,0
89,4,3262334,FIESTA DETOUR / INGRAM TC,,0,876436,166170,0,0
89,4,3262335,FIESTA DETOUR / INGRAM TC,,0,876437,166170,0,0
89,4,3262349,FIESTA DETOUR / INGRAM TC,,0,876438,166170,0,0
89,4,3262336,FIESTA DETOUR / INGRAM TC,,0,876431,166170,0,0
89,4,3262337,FIESTA DETOUR / INGRAM TC,,0,876435,166170,0,0
89,4,3262338,FIESTA DETOUR / INGRAM TC,,0,876429,166170,0,0
89,4,3262339,FIESTA DETOUR / INGRAM TC,,0,876439,166170,0,0
89,4,3262340,FIESTA DETOUR / INGRAM TC,,0,876434,166170,0,0
89,4,3262341,FIESTA DETOUR / INGRAM TC,,0,876435,166170,0,0
89,4,3262342,FIESTA DETOUR / INGRAM TC,,0,876441,166170,0,0
89,4,3262343,INGRAM TRANSIT CENTER,,0,876446,166171,0,0
89,4,3262348,INGRAM TRANSIT CENTER,,0,876445,166171,0,0
89,4,3262347,INGRAM TRANSIT CENTER,,0,876431,166171,0,0
89,4,3262344,INGRAM TRANSIT CENTER,,0,876443,166171,0,0
89,4,3262346,INGRAM TRANSIT CENTER,,0,876446,166171,0,0
89,4,3262350,DOWNTOWN,,1,876432,166174,0,0
89,4,3262369,DOWNTOWN,,1,876433,166174,0,0
89,4,3262351,DOWNTOWN,,1,876435,166174,0,0
89,4,3262352,DOWNTOWN,,1,876428,166174,0,0
89,4,3262353,DOWNTOWN,,1,876429,166174,0,0
89,4,3262354,FIESTA DETOUR / DOWNTOWN,,1,876444,166173,0,0
89,4,3262355,FIESTA DETOUR / DOWNTOWN,,1,876431,166173,0,0
89,4,3262356,FIESTA DETOUR / DOWNTOWN,,1,876434,166173,0,0
89,4,3262357,FIESTA DETOUR / DOWNTOWN,,1,876436,166173,0,0
89,4,3262358,FIESTA DETOUR / DOWNTOWN,,1,876438,166173,0,0
89,4,3262359,FIESTA DETOUR / DOWNTOWN,,1,876431,166173,0,0
89,4,3262360,FIESTA DETOUR / DOWNTOWN,,1,876435,166173,0,0
89,4,3262361,FIESTA DETOUR / DOWNTOWN,,1,876429,166173,0,0
89,4,3262362,FIESTA DETOUR / DOWNTOWN,,1,876442,166173,0,0
89,4,3262371,FIESTA DETOUR / DOWNTOWN,,1,876439,166173,0,0
89,4,3262363,FIESTA DETOUR / DOWNTOWN,,1,876434,166173,0,0
89,4,3262364,DOWNTOWN,,1,876435,166174,0,0
89,4,3262365,DOWNTOWN,,1,876443,166174,0,0
89,4,3262370,DOWNTOWN ONLY,,1,876441,166175,0,0
89,4,3262366,DOWNTOWN,,1,876446,166174,0,0
89,4,3262367,DOWNTOWN,,1,876431,166174,0,0
89,4,3262368,DOWNTOWN,,1,876443,166174,0,0
10,5,3231367,DOWNTOWN,,0,874778,165138,0,0
10,5,3231366,DOWNTOWN,,0,874777,165138,0,0
10,5,3231365,DOWNTOWN,,0,874773,165138,0,0
10,5,3231364,DOWNTOWN,,0,874772,165138,0,0
10,5,3231363,DOWNTOWN,,0,874775,165138,0,0
10,5,3231362,DOWNTOWN,,0,874778,165138,0,0
10,5,3231345,DOWNTOWN,,0,874776,165138,0,0
10,5,3231361,DOWNTOWN,,0,874777,165138,0,0
10,5,3231360,DOWNTOWN,,0,874773,165138,0,0
10,5,3231359,DOWNTOWN,,0,874772,165138,0,0
10,5,3231358,DOWNTOWN,,0,874775,165138,0,0
10,5,3231357,DOWNTOWN,,0,874778,165138,0,0
10,5,3231356,DOWNTOWN,,0,874776,165138,0,0
10,5,3231355,DOWNTOWN,,0,874777,165138,0,0
10,5,3231354,DOWNTOWN,,0,874773,165138,0,0
10,5,3231353,DOWNTOWN,,0,874772,165138,0,0
10,5,3231352,DOWNTOWN,,0,874775,165138,0,0
10,5,3231351,DOWNTOWN,,0,874778,165138,0,0
10,5,3231350,DOWNTOWN,,0,874776,165138,0,0
10,5,3231349,DOWNTOWN,,0,874777,165138,0,0
10,5,3231348,FIESTA DETOUR/DOWNTOWN,,0,874773,165137,0,0
10,5,3231347,FIESTA DETOUR/DOWNTOWN,,0,874772,165137,0,0
10,5,3231346,FIESTA DETOUR/DOWNTOWN,,0,874775,165137,0,0
10,5,3231344,FIESTA DETOUR/DOWNTOWN,,0,874774,165137,0,0
10,5,3231343,FIESTA DETOUR/DOWNTOWN,,0,874773,165137,0,0
10,5,3231342,FIESTA DETOUR/DOWNTOWN,,0,874772,165137,0,0
10,5,3231341,FIESTA DETOUR/DOWNTOWN,,0,874775,165137,0,0
10,5,3231340,FIESTA DETOUR/DOWNTOWN,,0,874774,165137,0,0
10,5,3231339,FIESTA DETOUR/DOWNTOWN,,0,874773,165137,0,0
10,5,3231338,FIESTA DETOUR/DOWNTOWN,,0,874772,165137,0,0
10,5,3231337,FIESTA DETOUR/DOWNTOWN,,0,874775,165137,0,0
10,5,3231336,FIESTA DETOUR/DOWNTOWN,,0,874774,165137,0,0
10,5,3231335,FIESTA DETOUR/DOWNTOWN,,0,874773,165137,0,0
10,5,3231334,FIESTA DETOUR/DOWNTOWN,,0,874772,165137,0,0
10,5,3231333,FIESTA DETOUR/DOWNTOWN,,0,874775,165137,0,0
10,5,3231332,FIESTA DETOUR/DOWNTOWN,,0,874774,165137,0,0
10,5,3231331,FIESTA DETOUR/DOWNTOWN,,0,874773,165137,0,0
10,5,3231330,FIESTA DETOUR/DOWNTOWN,,0,874772,165137,0,0
10,5,3231403,NACO PASS,,1,874772,165142,0,0
10,5,3231402,NACO PASS,,1,874778,165142,0,0
